mean_fit_time,mean_score_time,mean_test_score,param_SVM__C,param_SVM__cache_size,param_SVM__coef0,param_SVM__degree,param_SVM__gamma,param_SVM__kernel,param_SVM__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,std_fit_time,std_score_time,std_test_score
0.0524070262909,0.0168003241221,0.231369035285,0.10000000000000001,200,0,2,1.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00276553877908,0.000141586826997,0.00674402949776
0.124059995015,0.0227653185527,0.232908184882,0.10000000000000001,200,0,2,1.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",521,0.239465551374,0.218390565163,0.240874102525,0.00197269149206,0.00171256215655,0.0102816003231
0.188641230265,0.0382146835327,0.167367543128,0.10000000000000001,200,0,2,1.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",994,0.167274939173,0.167550531894,0.167277167277,0.002662595082,0.00194304942986,0.000129395794552
0.0529307524363,0.0168199539185,0.231369035285,0.10000000000000001,200,0,2,10.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 10.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.0026657413785,0.000934683320077,0.00674402949776
0.171195268631,0.0207377274831,0.207212967186,0.10000000000000001,200,0,2,10.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 10.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",951,0.20676133098,0.196899827951,0.218023030965,0.00561301271429,0.000523268053581,0.00862077295589
0.264625310898,0.038475672404,0.166666666667,0.10000000000000001,200,0,2,10.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 10.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00255655102859,0.000468028133369,3.5889886836e-17
0.0530497233073,0.0190542538961,0.231369035285,0.10000000000000001,200,0,2,100.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 100.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00178353120996,0.0016867614356,0.00674402949776
0.162890990575,0.0193927288055,0.21714143005,0.10000000000000001,200,0,2,100.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 100.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",887,0.236345662639,0.188024429167,0.227016682337,0.00698384546998,0.00110896794636,0.0209381139204
0.193482637405,0.0351343154907,0.166666666667,0.10000000000000001,200,0,2,100.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 100.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00753971608619,0.00146884453872,3.5889886836e-17
0.0547563234965,0.0179136594137,0.231369035285,0.10000000000000001,200,0,2,1000.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1000.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00151969153553,0.000472121297333,0.00674402949776
0.165794054667,0.0188070138295,0.226753181743,0.10000000000000001,200,0,2,1000.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1000.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",772,0.243685541087,0.239067762809,0.197319783863,0.00829833847505,0.00113874398031,0.0208354481479
0.175250053406,0.027306954066,0.166666666667,0.10000000000000001,200,0,2,1000.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1000.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00524813859564,0.0016267904957,3.5889886836e-17
0.0523490111033,0.0182370344798,0.231369035285,0.10000000000000001,200,0,3,1.0000000000000001e-05,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00230278186632,0.000854847996907,0.00674402949776
0.0482003688812,0.0203700065613,0.166666666667,0.10000000000000001,200,0,3,1.0000000000000001e-05,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00246558916431,0.000677317796374,3.5889886836e-17
0.0915531317393,0.0371979077657,0.166666666667,0.10000000000000001,200,0,3,1.0000000000000001e-05,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00210479265382,0.000846425497298,3.5889886836e-17
0.0539615948995,0.0176340738932,0.231369035285,0.10000000000000001,200,0,3,0.0001,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.0001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00196816767507,0.000194730368185,0.00674402949776
0.0496622721354,0.022117694219,0.166666666667,0.10000000000000001,200,0,3,0.0001,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.0001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00128606909967,0.00177754255019,3.5889886836e-17
0.0968554814657,0.0371795495351,0.166666666667,0.10000000000000001,200,0,3,0.0001,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.0001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00523179429166,0.000777683503039,3.5889886836e-17
0.0555794239044,0.0175969600677,0.231369035285,0.10000000000000001,200,0,3,0.001,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00225022562948,0.00103453494669,0.00674402949776
0.0505340099335,0.0207126140594,0.166666666667,0.10000000000000001,200,0,3,0.001,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00141118844561,0.000834291462786,3.5889886836e-17
0.0974750518799,0.0364398956299,0.166666666667,0.10000000000000001,200,0,3,0.001,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00390244789271,0.000454901274393,3.5889886836e-17
0.0526979764303,0.0167899926503,0.231369035285,0.10000000000000001,200,0,3,0.01,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.000745450535293,0.000388394053426,0.00674402949776
0.0525759061178,0.0219937165578,0.166666666667,0.10000000000000001,200,0,3,0.01,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.01, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00370936759719,0.000798706565516,3.5889886836e-17
0.110082705816,0.039713939031,0.218610280458,0.10000000000000001,200,0,3,0.01,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",881,0.219747272585,0.217903290577,0.218173951184,0.00583856807694,0.00120016357912,0.000813920990833
0.053192615509,0.018000682195,0.231369035285,0.10000000000000001,200,0,3,0.10000000000000001,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.000431708219612,0.000955109813933,0.00674402949776
0.0749764442444,0.022381623586,0.229157731279,0.10000000000000001,200,0,3,0.10000000000000001,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",642,0.220221776326,0.222840782382,0.244508302122,0.00639284759537,0.00114162182333,0.0108745676272
0.111759583155,0.0391393502553,0.223748556452,0.10000000000000001,200,0,3,0.10000000000000001,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",794,0.228121811475,0.221379695903,0.221718411039,0.00215665138422,0.00241599886029,0.00310476448211
0.0548063119253,0.0170474052429,0.231369035285,0.10000000000000001,200,0,3,1.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.0015745682385,9.99462134293e-05,0.00674402949776
0.131350358327,0.0192070007324,0.298892763187,0.10000000000000001,200,0,3,1.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",84,0.326717848819,0.28526603611,0.284524727198,0.00101773073836,0.00251453691171,0.0197369948495
0.180879910787,0.0373150507609,0.167367543128,0.10000000000000001,200,0,3,1.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",994,0.167274939173,0.167550531894,0.167277167277,0.00899668623114,0.000592303679083,0.000129395794552
0.0551249980927,0.0189103285472,0.231369035285,0.10000000000000001,200,0,3,10.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 10.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.0019573898271,0.00118361325106,0.00674402949776
0.124978065491,0.0167595545451,0.296085508344,0.10000000000000001,200,0,3,10.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 10.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",102,0.307083687377,0.277656306068,0.303502128537,0.00252545380065,0.000706866506672,0.0131131857683
0.278779268265,0.0400340557098,0.166666666667,0.10000000000000001,200,0,3,10.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 10.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00275084734322,0.00262257685069,3.5889886836e-17
0.0578749974569,0.0196539560954,0.231369035285,0.10000000000000001,200,0,3,100.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 100.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00309470898871,0.00220365672677,0.00674402949776
0.128971258799,0.0165726343791,0.304851945037,0.10000000000000001,200,0,3,100.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 100.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",25,0.295360139736,0.294564854866,0.324749026381,0.0024909100231,0.000338830540487,0.0140307125201
0.200442314148,0.0368880430857,0.166666666667,0.10000000000000001,200,0,3,100.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 100.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00455465591156,0.00293023627139,3.5889886836e-17
0.0548183917999,0.0181163152059,0.231369035285,0.10000000000000001,200,0,3,1000.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1000.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00301244795395,0.00086378873164,0.00674402949776
0.125555992126,0.0177816549937,0.301706143625,0.10000000000000001,200,0,3,1000.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1000.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",48,0.316193125729,0.292372604025,0.296473399272,0.00523779910337,0.00168689026478,0.0104099808448
0.177205324173,0.0289267698924,0.166666666667,0.10000000000000001,200,0,3,1000.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 0, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1000.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00442178586368,0.00139171011689,3.5889886836e-17
0.0539136727651,0.0172233581543,0.231369035285,0.10000000000000001,200,1,2,1.0000000000000001e-05,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00207684465327,0.000595393427121,0.00674402949776
0.0462756156921,0.0200379689535,0.166666666667,0.10000000000000001,200,1,2,1.0000000000000001e-05,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00034901760209,0.000618507312112,3.5889886836e-17
0.0943469206492,0.0370710690816,0.166666666667,0.10000000000000001,200,1,2,1.0000000000000001e-05,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.0015243356114,0.00147722665443,3.5889886836e-17
0.0498327414195,0.0177426338196,0.231369035285,0.10000000000000001,200,1,2,0.0001,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.0001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00150685542077,0.00200884880078,0.00674402949776
0.0491947333018,0.0219639937083,0.166666666667,0.10000000000000001,200,1,2,0.0001,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.0001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00327486877828,0.00222494744182,3.5889886836e-17
0.0961457093557,0.0386499563853,0.166666666667,0.10000000000000001,200,1,2,0.0001,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.0001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00423473559003,0.0015058006125,3.5889886836e-17
0.0556362469991,0.0192360083262,0.231369035285,0.10000000000000001,200,1,2,0.001,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00131263678481,0.00209805499705,0.00674402949776
0.0540840625763,0.0214449564616,0.166666666667,0.10000000000000001,200,1,2,0.001,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.000989444935626,0.000680617532131,3.5889886836e-17
0.11309671402,0.0453402996063,0.166666666667,0.10000000000000001,200,1,2,0.001,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.0122846013394,0.0078342898775,3.5889886836e-17
0.0480199654897,0.0175019900004,0.231369035285,0.10000000000000001,200,1,2,0.01,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00162262229795,0.00194328344724,0.00674402949776
0.0599380334218,0.0205309391022,0.22089855061,0.10000000000000001,200,1,2,0.01,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.01, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",848,0.221458284279,0.221013551288,0.220218831869,0.0017618593382,0.000857848225893,0.000512492747882
0.128926674525,0.0443623065948,0.218610280458,0.10000000000000001,200,1,2,0.01,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",881,0.219747272585,0.217903290577,0.218173951184,0.0203351389643,0.00764495422515,0.000813920990833
0.0530540148417,0.0171080430349,0.231369035285,0.10000000000000001,200,1,2,0.10000000000000001,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00215097798977,0.000500585998998,0.00674402949776
0.0633002916972,0.0199329853058,0.227930608298,0.10000000000000001,200,1,2,0.10000000000000001,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",696,0.224429008712,0.221127725415,0.238290835378,0.00481057910236,0.000538897404116,0.00742725585952
0.102130730947,0.0350515842438,0.223748556452,0.10000000000000001,200,1,2,0.10000000000000001,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 0.10000000000000001, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",794,0.228121811475,0.221379695903,0.221718411039,0.0042405059861,0.00285844659703,0.00310476448211
0.0583120187124,0.0163642565409,0.231369035285,0.10000000000000001,200,1,2,1.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.0128784386511,0.000431934034703,0.00674402949776
0.110329707464,0.0181039969126,0.275200154132,0.10000000000000001,200,1,2,1.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",319,0.276932224964,0.27260804225,0.2760566742,0.00795527857607,0.000569079272714,0.00186742731944
0.181051333745,0.0353960196177,0.167367543128,0.10000000000000001,200,1,2,1.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",994,0.167274939173,0.167550531894,0.167277167277,0.00217892376749,5.3315687476e-05,0.000129395794552
0.0553193887075,0.0171395937602,0.231369035285,0.10000000000000001,200,1,2,10.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 10.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00870077760888,0.000614901509222,0.00674402949776
0.149657011032,0.0193219979604,0.247537579044,0.10000000000000001,200,1,2,10.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 10.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",435,0.27305334517,0.270673710249,0.198586216045,0.00381991175056,0.00183761015657,0.0345231935128
0.255902369817,0.0382947127024,0.166666666667,0.10000000000000001,200,1,2,10.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 10.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.0088737325542,0.00236743568322,3.5889886836e-17
0.0505729516347,0.0170133113861,0.231369035285,0.10000000000000001,200,1,2,100.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 100.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00170657109258,0.000152492617626,0.00674402949776
0.158598979314,0.0205632845561,0.234857313257,0.10000000000000001,200,1,2,100.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 100.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",498,0.278823911809,0.211874529237,0.213611249412,0.00383526865288,0.0010300356888,0.0311909379097
0.183662652969,0.0316463311513,0.166666666667,0.10000000000000001,200,1,2,100.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 100.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00879748434084,0.00100889913015,3.5889886836e-17
0.0472122828166,0.0160387357076,0.231369035285,0.10000000000000001,200,1,2,1000.0,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1000.0, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.0010507320083,0.000576224555423,0.00674402949776
0.15527733167,0.0198089281718,0.227332818714,0.10000000000000001,200,1,2,1000.0,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1000.0, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",697,0.270120094085,0.228304555719,0.183224359685,0.00401575097275,0.00231560992813,0.0354814020826
0.157039642334,0.0262934366862,0.166666666667,0.10000000000000001,200,1,2,1000.0,rbf,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 2, 'SVM__gamma': 1000.0, 'SVM__kernel': 'rbf', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00172492361506,1.51745304333e-05,3.5889886836e-17
0.0518055756887,0.0172537167867,0.231369035285,0.10000000000000001,200,1,3,1.0000000000000001e-05,linear,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'linear', 'SVM__cache_size': 200}",541,0.22597127384,0.227291159773,0.240904726342,0.00230267399177,0.000826401954574,0.00674402949776
0.050551255544,0.0225700537364,0.166666666667,0.10000000000000001,200,1,3,1.0000000000000001e-05,poly,3000,"{'SVM__max_iter': 3000, 'SVM__coef0': 1, 'SVM__C': 0.10000000000000001, 'SVM__degree': 3, 'SVM__gamma': 1.0000000000000001e-05, 'SVM__kernel': 'poly', 'SVM__cache_size': 200}",998,0.166666666667,0.166666666667,0.166666666667,0.00275586011341,0.00170893639274,3.5889886836e-17
