mean_fit_time,mean_score_time,mean_test_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,param_DT__min_samples_leaf,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
0.00606441497803,0.000546169281006,0.517335270185,,gini,6,4,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",283,0.503595958503,0.537342567206,0.5366491116,0.49671407324,0.512328199141,0.000137194345507,3.95933946548e-05,0.0168075666449
0.00604100227356,0.000520658493042,0.516653899276,,gini,6,5,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",360,0.500706938422,0.535615884882,0.534794821894,0.493973226875,0.51815819691,0.000115807480296,7.53251797011e-06,0.0170865261971
0.00596876144409,0.000520896911621,0.513300502724,,gini,6,6,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",807,0.496632211857,0.533419907021,0.5333029673,0.493973226875,0.509147591597,7.92147514063e-05,1.20503080494e-05,0.0171710319642
0.00590801239014,0.000531625747681,0.513422133072,,gini,6,7,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",784,0.498989972048,0.531107784415,0.535388425305,0.494404326569,0.507177852625,5.43052419925e-05,2.46268735218e-05,0.0167606765367
0.00666046142578,0.000655555725098,0.513655297354,,gini,6,8,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",755,0.488866713513,0.53400689829,0.533074435082,0.496184153254,0.516182743214,0.000859478865612,0.000124444961182,0.0185468056236
0.00601863861084,0.000535821914673,0.513950948062,,gini,6,9,"{'DT__criterion': 'gini', 'DT__max_depth': 6, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",700,0.491405783826,0.530602525041,0.531153137216,0.500080643032,0.516556716144,0.00014047512616,2.45265863539e-05,0.0160178640171
0.00817785263062,0.000694751739502,0.512933343703,,gini,7,1,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",875,0.499585550335,0.530903167205,0.526620759384,0.504032335342,0.503505448787,0.00131576492728,0.000183561683091,0.0130938583129
0.0107618808746,0.000858974456787,0.515770009633,,gini,7,2,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",464,0.499200311017,0.537361467703,0.529055984503,0.502389708982,0.510835760131,8.4103261378e-05,2.69998488104e-05,0.0149786301066
0.0107141494751,0.000881290435791,0.514673080474,,gini,7,3,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",608,0.500512972866,0.54035597038,0.529315480926,0.494079005121,0.509054894351,7.0408457863e-05,1.31615693735e-05,0.0174951318259
0.0106231689453,0.000879383087158,0.510761004721,,gini,7,4,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",1197,0.497976121386,0.538933339922,0.519738151262,0.492997403804,0.504114596583,6.6919198348e-05,1.82402523099e-05,0.0167198592687
0.00809292793274,0.000649833679199,0.51003624107,,gini,7,5,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",1318,0.494347805812,0.541866902467,0.516862900773,0.490419862653,0.506655182861,0.00136784621877,0.000140932172561,0.01845480523
0.00713586807251,0.000582504272461,0.509799772944,,gini,7,6,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",1371,0.494625781727,0.541049621939,0.52218916686,0.490425628283,0.500656543319,5.21547385581e-05,1.54567336697e-05,0.0190776550236
0.0103771209717,0.000850582122803,0.507009240047,,gini,7,7,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",1797,0.496258704146,0.527951409316,0.519187995165,0.494650073102,0.496952450455,7.97944492329e-05,1.06502409236e-05,0.0138315986373
0.0103251457214,0.000859928131104,0.505632255527,,gini,7,8,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",1975,0.495361402343,0.520605522972,0.52258941847,0.481801846916,0.507758425269,3.04053896856e-05,2.86195263063e-05,0.0154191330466
0.0103350162506,0.000873756408691,0.510416824402,,gini,7,9,"{'DT__criterion': 'gini', 'DT__max_depth': 7, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",1252,0.497549841152,0.524992744705,0.522567978166,0.490356506239,0.516613157205,0.000121472186014,2.35845991525e-05,0.0139007752478
0.0126310825348,0.00092658996582,0.507676409024,,gini,8,1,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",1699,0.484608134385,0.528885356119,0.525949142902,0.496711441732,0.502254067504,0.000509090667085,3.7205095132e-05,0.0171355244979
0.0104351520538,0.000710439682007,0.510914077123,,gini,8,2,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",1171,0.479455804998,0.524956763747,0.534115781775,0.496428820375,0.519713889829,0.00186020558029,0.000123429867159,0.0200834138845
0.00921425819397,0.000696182250977,0.506257500862,,gini,8,3,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",1905,0.485293744701,0.523799400723,0.529433221436,0.482207158029,0.510558724095,0.00104286149134,0.000131870348483,0.0194014753927
0.0085795879364,0.000618886947632,0.51301428947,,gini,8,4,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",854,0.491750745961,0.540033820142,0.519460883967,0.488093410437,0.525768120027,0.000882085444783,0.000108325123931,0.0200386409041
0.00799903869629,0.000566148757935,0.509164424592,,gini,8,5,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",1495,0.491129099143,0.532709301619,0.51238281301,0.490749662604,0.518887746135,7.82993039743e-05,6.67503898415e-06,0.0162742121131
0.00791449546814,0.000558376312256,0.504851003855,,gini,8,6,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",2038,0.493332924634,0.530089273978,0.511943845051,0.48296230773,0.505890217084,5.4832831565e-05,1.34506963965e-05,0.016123261076
0.00789198875427,0.000577974319458,0.501652424457,,gini,8,7,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",2471,0.486889440304,0.519979829268,0.505146442163,0.49002162909,0.506254995364,0.000115324976706,1.74090627819e-05,0.0120275679788
0.00807242393494,0.000618743896484,0.508919483506,,gini,8,8,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",1521,0.491556878371,0.522134749424,0.51707377329,0.502060777602,0.51182361396,0.000255557377264,3.53089463843e-05,0.0109498932283
0.00768022537231,0.000589179992676,0.508311666065,,gini,8,9,"{'DT__criterion': 'gini', 'DT__max_depth': 8, 'DT__class_weight': None, 'DT__min_samples_leaf': 9}",1613,0.475961726,0.525037258546,0.515850120945,0.507881734913,0.516986061816,2.97079116765e-05,1.85252309916e-05,0.0171082377397
0.00961217880249,0.000647449493408,0.515461330785,,gini,9,1,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 1}",501,0.488674222039,0.556435666336,0.53648655976,0.486459025271,0.509218139944,0.000738217916279,7.87488446207e-05,0.0272796213898
0.0098530292511,0.000623369216919,0.514462523478,,gini,9,2,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 2}",635,0.483728775242,0.552204874889,0.532855690546,0.495433005772,0.508111180658,0.00145743970133,0.00013556209532,0.0249574427748
0.00930123329163,0.000645589828491,0.516608525873,,gini,9,3,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 3}",366,0.486654610583,0.554962505207,0.52789499416,0.493982927393,0.519587856271,0.00036759269208,9.78927523857e-05,0.0245775235663
0.00923385620117,0.000656747817993,0.517543420366,,gini,9,4,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 4}",265,0.47928113611,0.566791464247,0.525055967545,0.493302419238,0.523363620482,0.000360127506312,6.75941858714e-05,0.0302462429054
0.00909161567688,0.000700664520264,0.513439234912,,gini,9,5,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 5}",781,0.477654548397,0.548040557574,0.509919559255,0.493114077294,0.538626207436,0.000195296515522,0.000120137075633,0.0266133653703
0.00877680778503,0.000610828399658,0.50833728609,,gini,9,6,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 6}",1607,0.483158427203,0.534998266419,0.521727287445,0.48466856399,0.517174303966,0.00021692902467,2.63203745099e-05,0.0208040861288
0.00861115455627,0.000620031356812,0.503176878416,,gini,9,7,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 7}",2266,0.470402988669,0.529280220261,0.520295939346,0.483059700337,0.512933093962,0.000312181227014,6.20545625639e-05,0.02259511708
0.00886883735657,0.000597763061523,0.502031900894,,gini,9,8,"{'DT__criterion': 'gini', 'DT__max_depth': 9, 'DT__class_weight': None, 'DT__min_samples_leaf': 8}",2416,0.468087671497,0.520180590171,0.526150967477,0.489207620191,0.506633128477,0.000854760267895,5.39235997128e-05,0.0212343376852
