mean_fit_time,mean_score_time,mean_test_score,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.00402975082397,0.0361049771309,0.5,ball_tree,1,manhattan,24,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 24}",1227,0.5,0.5,0.5,0.5,0.000871277088381,0.00558041477669,1.24044295321e-16
0.00368118286133,0.0310943126678,0.5,ball_tree,1,manhattan,25,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25}",1227,0.5,0.5,0.5,0.5,0.000834575185998,0.004754200259,1.24044295321e-16
0.00338649749756,0.0271039605141,0.5,ball_tree,1,manhattan,25,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25}",1227,0.5,0.5,0.5,0.5,0.000627400721971,0.00189221056165,1.24044295321e-16
0.00339692831039,0.0313952565193,0.5,ball_tree,1,manhattan,26,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 26}",1227,0.5,0.5,0.5,0.5,0.000854535914886,0.00439610922336,1.24044295321e-16
0.00275444984436,0.0248022675514,0.5,ball_tree,1,manhattan,26,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 26}",1227,0.5,0.5,0.5,0.5,0.000319992419223,0.0015043230899,1.24044295321e-16
0.00275951623917,0.0262016654015,0.5,ball_tree,1,manhattan,27,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27}",1227,0.5,0.5,0.5,0.5,0.000354185880655,0.00241029141013,1.24044295321e-16
0.00275254249573,0.0299159884453,0.5,ball_tree,1,manhattan,27,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 27}",1227,0.5,0.5,0.5,0.5,0.000577299783099,0.0062864271595,1.24044295321e-16
0.00310903787613,0.0278064608574,0.5,ball_tree,1,manhattan,28,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28}",1227,0.5,0.5,0.5,0.5,0.00111992667247,0.0080115420109,1.24044295321e-16
0.0030865073204,0.0275223255157,0.5,ball_tree,1,manhattan,28,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28}",1227,0.5,0.5,0.5,0.5,0.000363048887107,0.0014170245234,1.24044295321e-16
0.00309097766876,0.0266354680061,0.5,ball_tree,1,manhattan,29,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 29}",1227,0.5,0.5,0.5,0.5,0.000657816875277,0.00217807217172,1.24044295321e-16
