mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.24745029211,0.00857794284821,0.503574904934,relu,0.031622776601683791,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",63,0.5,0.515481832543,0.5,0.498815165877,0.0420430114509,0.00211118902949,0.00689144549135
0.174920976162,0.00267249345779,0.497042501992,relu,0.031622776601683791,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",320,0.5,0.49644549763,0.5,0.491706161137,0.102359712861,0.00150542955016,0.00340157636225
0.186550974846,0.0380610823631,0.498222748815,relu,0.031622776601683791,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",314,0.5,0.495260663507,0.497630331754,0.5,0.0341095179756,0.0285972218276,0.00196482511277
0.279124736786,0.00515574216843,0.5,relu,0.031622776601683791,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",90,0.5,0.5,0.5,0.5,0.139246966037,0.00401068838683,1.24044295321e-16
0.333339452744,0.01085460186,0.5,relu,0.031622776601683791,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",90,0.5,0.5,0.5,0.5,0.0696681487049,0.00469921862545,1.24044295321e-16
0.178628027439,0.0254049897194,0.498815821205,relu,0.031622776601683791,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",307,0.5,0.5,0.49644549763,0.498815165877,0.118517312971,0.0228783904239,0.00145138688005
0.327136933804,0.00737178325653,0.5,relu,0.031622776601683791,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",90,0.5,0.5,0.5,0.5,0.0720387340575,0.00200966542194,1.24044295321e-16
0.466533780098,0.0074474811554,0.5,relu,0.031622776601683791,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791}",90,0.5,0.5,0.5,0.5,0.0589013323011,0.00188808096233,1.24044295321e-16
0.341619551182,0.026498734951,0.515072874445,relu,0.01,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",15,0.53463356974,0.511927330174,0.498815165877,0.514871711064,0.0806758441561,0.0157760011933,0.0128229795723
0.344197452068,0.0147980451584,0.502390819093,relu,0.01,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'relu', 'MLP__alpha': 0.01}",78,0.497635933806,0.51429699842,0.5,0.497630331754,0.0888877865456,0.0180190442924,0.00694161685011
