mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
1.2977437973,0.0381354689598,0.142857142857,logistic,0.0031622776601683794,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.153187142811,0.0118198959313,1.38609912273e-17
0.369192004204,0.00953423976898,0.15249055122,logistic,0.001,"(25,)","{'MLP__hidden_layer_sizes': (25,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",226,0.142857142857,0.142857142857,0.181382303655,0.142857142857,0.203350051653,0.012623691722,0.0166831067108
0.514578282833,0.0428352355957,0.185888919032,logistic,0.001,"(50,)","{'MLP__hidden_layer_sizes': (50,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",170,0.20384665461,0.184162374627,0.182509734099,0.172971241282,0.27932250928,0.0238760529208,0.0112247972509
1.77148324251,0.0258527398109,0.188522383505,logistic,0.001,"(100,)","{'MLP__hidden_layer_sizes': (100,), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",166,0.167567667272,0.209253520568,0.169784556051,0.207570909752,1.37778266914,0.0173144440798,0.0198934397214
0.213747739792,0.00768452882767,0.144704821437,logistic,0.001,"(25, 25)","{'MLP__hidden_layer_sizes': (25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",244,0.142857142857,0.142857142857,0.142951095394,0.150171578895,0.0500350423879,0.0079349452118,0.00315137710734
1.2630674839,0.0186766982079,0.143787246451,logistic,0.001,"(50, 50)","{'MLP__hidden_layer_sizes': (50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",248,0.142857142857,0.142857142857,0.1465767392,0.142857142857,0.215789954969,0.00347497188967,0.001610750518
1.44495999813,0.0288792848587,0.149956830481,logistic,0.001,"(100, 100)","{'MLP__hidden_layer_sizes': (100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",229,0.142857142857,0.142857142857,0.142857142857,0.171324761576,0.520446142413,0.00679766043884,0.0123168841819
0.304050505161,0.0155437588692,0.142857142857,logistic,0.001,"(25, 25, 25)","{'MLP__hidden_layer_sizes': (25, 25, 25), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.119989020319,0.0150998667631,1.38609912273e-17
1.06029349566,0.0292262434959,0.142857142857,logistic,0.001,"(50, 50, 50)","{'MLP__hidden_layer_sizes': (50, 50, 50), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.170592019746,0.00128886348784,1.38609912273e-17
1.13863402605,0.037205696106,0.142857142857,logistic,0.001,"(100, 100, 100)","{'MLP__hidden_layer_sizes': (100, 100, 100), 'MLP__activation': 'logistic', 'MLP__alpha': 0.001}",254,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.145512187432,0.00819343771252,1.38609912273e-17
